site,year,month,day,time,GBCC,snow1,snow_ratio1,snow2,snow_ratio2,snow3,snow_ratio3,snow_ratio
hawbeckereddy,2016,01,29,120005,0.020959158733062942,493256.0,0.6680499274058985,147005.0,0.199098803822567,493471.0,0.6683411164322708,66.83411164322708
hawbeckereddy,2016,01,30,120008,0.08365308409053676,132575.0,0.17955527986651354,53045.0,0.07184242746007324,133053.0,0.1802026675623551,18.020266756235507
hawbeckereddy,2016,01,31,120008,0.13948376456340916,8850.0,0.011986152946020326,6055.0,0.008200695603181138,9130.0,0.012365375864086507,0.8200695603181138
hawbeckereddy,2016,02,01,120007,0.15980383171459328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,02,120007,0.14564553685661186,1.0,1.3543675645220708e-06,0.0,0.0,1.0,1.3543675645220708e-06,0.0001354367564522071
hawbeckereddy,2016,02,03,120005,0.1405628765324749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,04,120007,0.12807200364132396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,05,120008,0.13311946646064607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,07,120007,0.14056350074929905,1.0,1.3543675645220708e-06,0.0,0.0,1.0,1.3543675645220708e-06,0.0001354367564522071
hawbeckereddy,2016,02,08,120008,0.13944195467717702,3.0,4.063102693566212e-06,0.0,0.0,3.0,4.063102693566212e-06,0.0004063102693566212
hawbeckereddy,2016,02,09,120007,0.015743227835254604,577146.0,0.7816678223936551,100491.0,0.1361017509263874,577273.0,0.7818398270743494,78.18398270743494
hawbeckereddy,2016,02,10,120008,0.008988628237859406,721630.0,0.9773522655860619,235583.0,0.319065973952803,721642.0,0.9773685179968362,97.73685179968362
hawbeckereddy,2016,02,11,120007,0.0005233802796825076,738352.0,1.0,585126.0,0.7924756755585411,738352.0,1.0,100.0
hawbeckereddy,2016,02,12,120008,0.014246070726539481,734568.0,0.9948750731358484,326268.0,0.441886796541487,734575.0,0.9948845537088001,99.48845537088002
hawbeckereddy,2016,02,13,120008,-0.002368647748781333,738349.0,0.9999959368973065,557962.0,0.7556856350358636,738349.0,0.9999959368973065,99.99959368973064
hawbeckereddy,2016,02,14,120006,0.016242017757959085,707955.0,0.9588312891412226,15912.0,0.02155069668667519,707961.0,0.9588394153466098,95.88394153466098
hawbeckereddy,2016,02,15,120007,0.0016574733737694189,738338.0,0.9999810388540967,609576.0,0.8255899625111058,738338.0,0.9999810388540967,99.99810388540968
hawbeckereddy,2016,02,16,120007,0.001149639922722173,738352.0,1.0,720599.0,0.9759559126270396,738352.0,1.0,100.0
hawbeckereddy,2016,02,17,120006,-0.005804553621949868,738352.0,1.0,656897.0,0.8896799900318547,738352.0,1.0,100.0
hawbeckereddy,2016,02,18,120008,0.013388645873613938,735983.0,0.9967915032396473,163324.0,0.22120072810800268,735983.0,0.9967915032396473,99.67915032396473
hawbeckereddy,2016,02,19,120008,0.01728818736655288,706275.0,0.9565559516328256,237934.0,0.3222500920969944,706297.0,0.956585747719245,95.65857477192449
hawbeckereddy,2016,02,20,120009,0.1443960868208208,248.0,0.00033588315600147355,185.0,0.0002505579994365831,308.0,0.0004171452098727978,0.033588315600147356
hawbeckereddy,2016,02,21,120008,0.14508653252512557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,22,120007,0.13913101560812094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,23,120007,0.13481824760201946,6.0,8.126205387132425e-06,0.0,0.0,6.0,8.126205387132425e-06,0.0008126205387132424
hawbeckereddy,2016,02,24,120008,0.14602365500791092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,25,120008,0.135264996101696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,26,120006,0.1306405750487009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,27,120009,0.133855590457553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,28,120008,0.14125957626134664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,02,29,120007,0.14720954606685102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,01,120008,0.14390563442489793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,02,120008,0.1318169836694312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,03,120005,0.13993957960839368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,04,120006,0.12808844672353362,496.0,0.0006717663120029471,112.0,0.00015168916722647192,513.0,0.0006947905605998223,0.06947905605998224
hawbeckereddy,2016,03,05,120007,0.1358576217805495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,06,120007,0.13504104738304062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,07,120007,0.14282995379170832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,08,120009,0.1483839033736123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,09,120008,0.15184183532717554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hawbeckereddy,2016,03,10,120008,0.150411446195575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
